Location;Industry;Subcategory_ID;Hierarchy_Level;Data_Type;Global_Brand_Owner;Unit;Year_text;Year_date;Year_minus_2016;Volume
1;Alcoholic Drinks;11;4;Total Volume;Hanoi Alcohol Beer & Beverages Corp (Habeco);million litres;2018;31 12 2018;6;468,65774
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Hanoi Alcohol Beer & Beverages Corp (Habeco);million litres;2019;Tue, 31 December 2019;7;493,316675
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Hanoi Alcohol Beer & Beverages Corp (Habeco);million litres;2020;31 12 2020;8;510,5827777
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Hanoi Alcohol Beer & Beverages Corp (Habeco);million litres;2021;31-Dec-21;9;526,9214334
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Guangzhou Zhujiang Brewery Co Ltd;million litres;2016;31-12-16;4;362,5499896
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Guangzhou Zhujiang Brewery Co Ltd;million litres;2017;Sunday, 31 Dec 2017;5;375,1499882
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Guangzhou Zhujiang Brewery Co Ltd;million litres;2018;31-12-18;6;382,6599833
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Guangzhou Zhujiang Brewery Co Ltd;million litres;2019;31-Dec-19;7;394,3319862
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Guangzhou Zhujiang Brewery Co Ltd;million litres;2020;31-12-20;8;421,0269725
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Guangzhou Zhujiang Brewery Co Ltd;million litres;2021;31-12-21;9;448,6785566
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Blue Ribbon Intermediate Holdings LLC;million litres;2018;31 12 2018;6;264,6859433
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Blue Ribbon Intermediate Holdings LLC;million litres;2019;31 12 2019;7;291,1500037
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Blue Ribbon Intermediate Holdings LLC;million litres;2020;Thursday, 31 Dec 2020;8;300,1756642
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Blue Ribbon Intermediate Holdings LLC;million litres;2021;31-12-21;9;306,7795
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Taiwan Tobacco & Liquor Corp;million litres;2016;31 12 2016;4;326,5402385
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Taiwan Tobacco & Liquor Corp;million litres;2017;Sunday, 31 Dec 2017;5;304,8596891
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Taiwan Tobacco & Liquor Corp;million litres;2018;31-12-18;6;308,1958646
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Taiwan Tobacco & Liquor Corp;million litres;2019;31-12-19;7;303,8535168
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Taiwan Tobacco & Liquor Corp;million litres;2020;31-12-20;8;298,7352847
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Taiwan Tobacco & Liquor Corp;million litres;2021;31-12-21;9;293,7028578
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Sapporo Holdings Ltd;million litres;2016;31-12-16;4;241,8769461
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Sapporo Holdings Ltd;million litres;2017;Sunday, 31 Dec 2017;5;244,8187973
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Sapporo Holdings Ltd;million litres;2018;31-12-18;6;236,0884241
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Sapporo Holdings Ltd;million litres;2019;31-12-19;7;236,4825477
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Sapporo Holdings Ltd;million litres;2020;31 12 2020;8;242,1499884
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Sapporo Holdings Ltd;million litres;2021;31-Dec-21;9;246,9776903
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Boon Rawd Brewery Co Ltd;million litres;2016;31 12 2016;4;201,4933502
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Boon Rawd Brewery Co Ltd;million litres;2017;31-Dec-17;5;207,7688868
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Boon Rawd Brewery Co Ltd;million litres;2018;31 12 2018;6;213,9531812
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Boon Rawd Brewery Co Ltd;million litres;2019;31-12-19;7;219,3396168
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Boon Rawd Brewery Co Ltd;million litres;2020;31 12 2020;8;224,6105959
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Boon Rawd Brewery Co Ltd;million litres;2021;31-Dec-21;9;230,3067544
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Suntory Holdings Ltd;million litres;2016;Saturday, 31 Dec 2016;4;238,2919171
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Suntory Holdings Ltd;million litres;2017;31 12 2017;5;264,291118
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Suntory Holdings Ltd;million litres;2018;31 12 2018;6;282,916752
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Suntory Holdings Ltd;million litres;2019;31-Dec-19;7;269,1219559
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Suntory Holdings Ltd;million litres;2020;31 12 2020;8;249,1608803
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Suntory Holdings Ltd;million litres;2021;31-12-21;9;228,5413761
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Anadolu Group;million litres;2016;Sat, 31 December 2016;4;205,9738514
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Anadolu Group;million litres;2017;31 12 2017;5;213,549319
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Anadolu Group;million litres;2018;Mon, 31 December 2018;6;215,0131378
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Anadolu Group;million litres;2019;31-Dec-19;7;186,7268615
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Anadolu Group;million litres;2020;31-12-20;8;188,1375436
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Anadolu Group;million litres;2021;Friday, 31 Dec 2021;9;198,1121885
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;UB Group;million litres;2016;31-12-16;4;121,3013609
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;UB Group;million litres;2017;Sunday, 31 Dec 2017;5;110,5162771
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;UB Group;million litres;2018;Monday, 31 Dec 2018;6;114,1601527
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;UB Group;million litres;2019;Tuesday, 31 Dec 2019;7;119,4196433
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;UB Group;million litres;2020;Thursday, 31 Dec 2020;8;125,7020541
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;UB Group;million litres;2021;31 12 2021;9;129,909973
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Lotte Group;million litres;2018;31 12 2018;6;37,50000123
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Lotte Group;million litres;2019;31-12-19;7;84,50000056
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Lotte Group;million litres;2020;31-12-20;8;85,05883216
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Lotte Group;million litres;2021;31 12 2021;9;100,8099971
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Mohan Meakin Ltd;million litres;2016;Saturday, 31 Dec 2016;4;67,71999924
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Mohan Meakin Ltd;million litres;2017;Sun, 31 December 2017;5;69,98000007
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Mohan Meakin Ltd;million litres;2018;31 12 2018;6;73,53999815
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Mohan Meakin Ltd;million litres;2019;31-12-19;7;78,38000512
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Mohan Meakin Ltd;million litres;2020;Thursday, 31 Dec 2020;8;83,50999998
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Mohan Meakin Ltd;million litres;2021;31 12 2021;9;85,5519968
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Asia Brewery Inc;million litres;2016;31-Dec-16;4;68,955291
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Asia Brewery Inc;million litres;2017;31-12-17;5;66,8866269
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Asia Brewery Inc;million litres;2018;Mon, 31 December 2018;6;64,21115658
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Asia Brewery Inc;million litres;2019;Tue, 31 December 2019;7;61,00060354
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Asia Brewery Inc;million litres;2020;Thursday, 31 Dec 2020;8;61,91561235
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Asia Brewery Inc;million litres;2021;31-12-21;9;63,1539186
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Raupkhon JSC;million litres;2016;31-12-16;4;26,42148318
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Raupkhon JSC;million litres;2017;31-12-17;5;28,93132053
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Raupkhon JSC;million litres;2018;Mon, 31 December 2018;6;29,09551663
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Raupkhon JSC;million litres;2019;31-Dec-19;7;30,04524097
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Raupkhon JSC;million litres;2020;31-Dec-20;8;31,53535873
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Raupkhon JSC;million litres;2021;31-Dec-21;9;36,98802064
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Hangzhou Qiandaohu Brewery Co Ltd;million litres;2020;31 12 2020;8;31,46035316
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Hangzhou Qiandaohu Brewery Co Ltd;million litres;2021;31-12-21;9;33,47348278
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Orion Breweries Ltd;million litres;2016;31-Dec-16;4;22,53799982
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Orion Breweries Ltd;million litres;2017;31 12 2017;5;23,11100016
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Orion Breweries Ltd;million litres;2018;31 12 2018;6;23,04400085
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Orion Breweries Ltd;million litres;2019;Tue, 31 December 2019;7;23,04349855
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Orion Breweries Ltd;million litres;2020;31 12 2020;8;21,90480097
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Orion Breweries Ltd;million litres;2021;31 12 2021;9;21,04190072
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Agrofirma Mehnat OAO;million litres;2016;Saturday, 31 Dec 2016;4;31,62225214
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Agrofirma Mehnat OAO;million litres;2017;31 12 2017;5;37,03891877
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Agrofirma Mehnat OAO;million litres;2018;Monday, 31 Dec 2018;6;34,34666911
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Agrofirma Mehnat OAO;million litres;2019;31-12-19;7;32,85032005
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Agrofirma Mehnat OAO;million litres;2020;31-12-20;8;20,51524142
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Agrofirma Mehnat OAO;million litres;2021;31-Dec-21;9;18,62403293
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;SABMiller Plc;million litres;2016;31-12-16;4;159,0709821
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;SABMiller Plc;million litres;2017;Sunday, 31 Dec 2017;5;174,5066831
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;SABMiller Plc;million litres;2018;Monday, 31 Dec 2018;6;200,3886111
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;SABMiller Plc;million litres;2019;31-12-19;7;234,9885021
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;China Resources Enterprise Ltd;million litres;2016;31 12 2016;4;1055,220013
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;China Resources Enterprise Ltd;million litres;2017;31-12-17;5;1443,849979
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;China Resources Enterprise Ltd;million litres;2018;31-Dec-18;6;1457,589931
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Oriental Brewery Co Ltd;million litres;2016;31-12-16;4;1043,552705
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Oriental Brewery Co Ltd;million litres;2017;31-Dec-17;5;1067,299988
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Pabst Brewing Co;million litres;2016;31-12-16;4;264,0900019
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Pabst Brewing Co;million litres;2017;Sunday, 31 Dec 2017;5;278,6167873
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Kingway Brewery Holdings Ltd;million litres;2016;31 12 2016;4;324,7500308
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Private Label;million litres;2016;31-12-16;4;18,88459983
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Private Label;million litres;2017;31-12-17;5;22,01674494
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Private Label;million litres;2018;Mon, 31 December 2018;6;19,00000021
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Private Label;million litres;2019;31-12-19;7;18,23999925
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Private Label;million litres;2020;31-Dec-20;8;17,51040053
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Private Label;million litres;2021;Fri, 31 December 2021;9;16,45980038
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Others;million litres;2016;Sat, 31 December 2016;4;2497,527181
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Others;million litres;2017;Sunday, 31 Dec 2017;5;2740,594992
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Others;million litres;2018;Monday, 31 Dec 2018;6;2633,68787
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Others;million litres;2019;Tuesday, 31 Dec 2019;7;2826,488049
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Others;million litres;2020;Thu, 31 December 2020;8;3050,667307
;;;;;;;;;;
1;Alcoholic Drinks;11;4;Total Volume;Others;million litres;2021;31-Dec-21;9;3307,849927
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;China Resources Holdings Co Ltd;million litres;2019;Tue, 31 December 2019;7;11651,57038
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;China Resources Holdings Co Ltd;million litres;2020;31 12 2020;8;11714,99948
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;China Resources Holdings Co Ltd;million litres;2021;31-12-21;9;11889,3701
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Anheuser-Busch InBev NV;million litres;2016;31 12 2016;4;5868,618077
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Anheuser-Busch InBev NV;million litres;2017;31-Dec-17;5;6768,431918
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Anheuser-Busch InBev NV;million litres;2018;Monday, 31 Dec 2018;6;8542,914534
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Anheuser-Busch InBev NV;million litres;2019;Tue, 31 December 2019;7;8844,123743
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Anheuser-Busch InBev NV;million litres;2020;31 12 2020;8;9212,300422
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Anheuser-Busch InBev NV;million litres;2021;31-12-21;9;9211,983577
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Tsingtao Brewery Co Ltd;million litres;2016;Saturday, 31 Dec 2016;4;7812,193848
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Tsingtao Brewery Co Ltd;million litres;2017;31-12-17;5;8588,763851
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Tsingtao Brewery Co Ltd;million litres;2018;31-12-18;6;9027,626703
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Tsingtao Brewery Co Ltd;million litres;2019;31-Dec-19;7;8447,148538
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Tsingtao Brewery Co Ltd;million litres;2020;31-12-20;8;7921,264795
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Tsingtao Brewery Co Ltd;million litres;2021;31-12-21;9;8036,914756
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Beijing Yanjing Brewery Co Ltd;million litres;2016;Saturday, 31 Dec 2016;4;5367,462918
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Beijing Yanjing Brewery Co Ltd;million litres;2017;31-12-17;5;5678,292387
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Beijing Yanjing Brewery Co Ltd;million litres;2018;Monday, 31 Dec 2018;6;5320,91251
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Beijing Yanjing Brewery Co Ltd;million litres;2019;Tuesday, 31 Dec 2019;7;4831,193548
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Beijing Yanjing Brewery Co Ltd;million litres;2020;31-12-20;8;4487,412466
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Beijing Yanjing Brewery Co Ltd;million litres;2021;31 12 2021;9;4678,392544
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Carlsberg A/S;million litres;2016;31-12-16;4;1780,619528
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Carlsberg A/S;million litres;2017;31-Dec-17;5;3504,049009
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Carlsberg A/S;million litres;2018;31 12 2018;6;3371,959806
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Carlsberg A/S;million litres;2019;31 12 2019;7;3427,282154
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Carlsberg A/S;million litres;2020;31 12 2020;8;3398,779478
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Carlsberg A/S;million litres;2021;31 12 2021;9;3592,091821
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;San Miguel Corp;million litres;2016;Saturday, 31 Dec 2016;4;1540,012351
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;San Miguel Corp;million litres;2017;31-Dec-17;5;1572,788001
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;San Miguel Corp;million litres;2018;31-Dec-18;6;1625,462018
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;San Miguel Corp;million litres;2019;31 12 2019;7;1654,954364
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;San Miguel Corp;million litres;2020;31-12-20;8;1905,209137
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;San Miguel Corp;million litres;2021;31-Dec-21;9;2168,520245
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Asahi Group Holdings Ltd;million litres;2016;31 12 2016;4;2348,758777
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Asahi Group Holdings Ltd;million litres;2017;Sun, 31 December 2017;5;2149,247922
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Asahi Group Holdings Ltd;million litres;2018;Monday, 31 Dec 2018;6;2123,354072
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Asahi Group Holdings Ltd;million litres;2019;Tuesday, 31 Dec 2019;7;2085,950571
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Asahi Group Holdings Ltd;million litres;2020;Thursday, 31 Dec 2020;8;2100,578469
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Asahi Group Holdings Ltd;million litres;2021;Friday, 31 Dec 2021;9;2100,030217
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Heineken NV;million litres;2016;Saturday, 31 Dec 2016;4;1330,923593
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Heineken NV;million litres;2017;31-Dec-17;5;1438,699611
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Heineken NV;million litres;2018;31-12-18;6;1516,319015
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Heineken NV;million litres;2019;Tue, 31 December 2019;7;1525,78649
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Heineken NV;million litres;2020;31 12 2020;8;1656,49304
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Heineken NV;million litres;2021;31-12-21;9;1785,292415
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Kirin Holdings Co Ltd;million litres;2016;31-12-16;4;2062,324294
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Kirin Holdings Co Ltd;million litres;2017;31-12-17;5;1956,89021
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Kirin Holdings Co Ltd;million litres;2018;31-Dec-18;6;1888,47197
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Kirin Holdings Co Ltd;million litres;2019;Tuesday, 31 Dec 2019;7;1949,70723
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Kirin Holdings Co Ltd;million litres;2020;31-Dec-20;8;1827,419777
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Kirin Holdings Co Ltd;million litres;2021;31-12-21;9;1762,12001
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Saigon Alcohol Beer & Beverages Corp (Sabeco);million litres;2016;31-12-16;4;1242,829772
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Saigon Alcohol Beer & Beverages Corp (Sabeco);million litres;2017;31-12-17;5;1298,701303
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Saigon Alcohol Beer & Beverages Corp (Sabeco);million litres;2018;31 12 2018;6;1339,999964
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Saigon Alcohol Beer & Beverages Corp (Sabeco);million litres;2019;31-Dec-19;7;1396,799871
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Saigon Alcohol Beer & Beverages Corp (Sabeco);million litres;2020;Thu, 31 December 2020;8;1527,453237
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Saigon Alcohol Beer & Beverages Corp (Sabeco);million litres;2021;31 12 2021;9;1654,317747
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Suntory Holdings Ltd;million litres;2016;Saturday, 31 Dec 2016;4;1541,800587
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Suntory Holdings Ltd;million litres;2017;31 12 2017;5;1583,195806
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Suntory Holdings Ltd;million litres;2018;Monday, 31 Dec 2018;6;1576,125037
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Suntory Holdings Ltd;million litres;2019;31 12 2019;7;1460,200368
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Suntory Holdings Ltd;million litres;2020;31-Dec-20;8;1344,677133
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Suntory Holdings Ltd;million litres;2021;31-Dec-21;9;1314,196305
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;UB Group;million litres;2016;31-12-16;4;914,5463623
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;UB Group;million litres;2017;Sunday, 31 Dec 2017;5;949,9008765
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;UB Group;million litres;2018;31 12 2018;6;1027,608467
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;UB Group;million litres;2019;31 12 2019;7;1074,697298
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;UB Group;million litres;2020;31-Dec-20;8;1205,590261
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;UB Group;million litres;2021;31-Dec-21;9;1231,329666
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Henan Jinxing Brewery Group;million litres;2016;31-12-16;4;1629,869992
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Henan Jinxing Brewery Group;million litres;2017;31-Dec-17;5;1466,889997
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Henan Jinxing Brewery Group;million litres;2018;31-Dec-18;6;1246,849982
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Henan Jinxing Brewery Group;million litres;2019;31-12-19;7;1309,192488
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Henan Jinxing Brewery Group;million litres;2020;31-12-20;8;1267,298497
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Henan Jinxing Brewery Group;million litres;2021;31-Dec-21;9;1193,795152
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Guangzhou Zhujiang Brewery Co Ltd;million litres;2016;31-Dec-16;4;1174,46994
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Guangzhou Zhujiang Brewery Co Ltd;million litres;2017;Sunday, 31 Dec 2017;5;1114,000021
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Guangzhou Zhujiang Brewery Co Ltd;million litres;2018;Mon, 31 December 2018;6;1169,900014
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Guangzhou Zhujiang Brewery Co Ltd;million litres;2019;Tuesday, 31 Dec 2019;7;1159,800073
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Guangzhou Zhujiang Brewery Co Ltd;million litres;2020;31-12-20;8;1161,999966
;;;;;;;;;;
1;Alcoholic Drinks;4;3;Total Volume;Guangzhou Zhujiang Brewery Co Ltd;million litres;2021;31-Dec-21;9;1150,380044
;;;;;;;;;;
