,Location,Industry,Subcategory_ID,Hierarchy_Level,Data_Type,Global_Brand_Owner,Unit,Year_text,Year_date,Year_minus_2016,Volume,Volume_liters
18749,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Akvadiv (Malinovshchiznensky Spirtovodochny Zavod COOO),000 litres,2020.0,31-12-2020,8.0,4.771499759,4771.499759
18750,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,RÃ©my Cointreau Group,000 litres,2020.0,31-12-2020,8.0,4.82476895,4824.768950000001
18751,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Gyori LikorgyÃ¡r Zrt,000 litres,2020.0,31-12-2020,8.0,5.119390231,5119.390230999999
18752,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Radamir (Gomelsky Likerovodochny Zavod) OAO,000 litres,2020.0,31-12-2020,8.0,5.311500113,5311.500113
18753,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Klimovichsky Likerovodochny Zavod OAO,000 litres,2020.0,31-12-2020,8.0,7.224049756,7224.049756
18754,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Badel 1862 dd,000 litres,2020.0,31-12-2020,8.0,4.910758624,4910.758624
18755,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Usovskie Vinno-konjachnye Podvaly OOO,000 litres,2020.0,31-12-2020,8.0,4.842078241,4842.078241
18756,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Euro Group,000 litres,2020.0,31-12-2020,8.0,4.449441851,4449.441851
18757,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,SI&SI Group doo,000 litres,2020.0,31-12-2020,8.0,4.729369529,4729.3695290000005
18758,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Kizlyarskiy Konyachny Zavod GUP,000 litres,2020.0,31-12-2020,8.0,4.541669477,4541.669477
18759,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Polmos Bielsko-Biala SA,000 litres,2020.0,31-12-2020,8.0,4.121933556,4121.933556
18760,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Prodvinalco SA,000 litres,2020.0,31-12-2020,8.0,3.9716703,3971.6702999999998
18761,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Swisslion Takovo doo,000 litres,2020.0,31-12-2020,8.0,4.172129523,4172.129523
18762,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Old Herold sro,000 litres,2020.0,31-12-2020,8.0,3.97452552,3974.5255199999997
18763,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Sordis OOO,000 litres,2020.0,31-12-2020,8.0,3.434792959,3434.7929590000003
18764,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Oetker-Gruppe,000 litres,2020.0,31-12-2020,8.0,5.941766749,5941.766749
18765,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Logos Corp,000 litres,2020.0,31-12-2020,8.0,2.88264505,2882.6450499999996
18766,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Shabo Promyslovo-Torhivelna Kompaniia TOV,000 litres,2020.0,31-12-2020,8.0,3.264946867,3264.946867
18767,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Rubin AD,000 litres,2020.0,31-12-2020,8.0,3.291408204,3291.4082040000003
18768,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,BelVinGroup COOO,000 litres,2020.0,31-12-2020,8.0,3.019186964,3019.186964
18769,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Altia Oyj,000 litres,2020.0,31-12-2020,8.0,3.654518782,3654.5187819999996
18770,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,"Jelinek Group SE, R",000 litres,2020.0,31-12-2020,8.0,2.812420485,2812.420485
18771,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Russkiy VKZ OOO,000 litres,2020.0,31-12-2020,8.0,2.444284592,2444.284592
18772,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,GAS Familia sro,000 litres,2020.0,31-12-2020,8.0,2.736530392,2736.530392
18773,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Izberbashs VKZ ZAO,000 litres,2020.0,31-12-2020,8.0,2.15425666,2154.25666
18774,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Sektkellerei Schloss Wachenheim AG,000 litres,2020.0,31-12-2020,8.0,2.437842936,2437.842936
18775,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Festa Holding AD,000 litres,2020.0,31-12-2020,8.0,2.559410166,2559.410166
18776,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,"Campari Milano SpA, Davide",000 litres,2020.0,31-12-2020,8.0,3.374546023,3374.5460230000003
18777,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Mozyrsky Spirtovodochny Zavod OAO,000 litres,2020.0,31-12-2020,8.0,1.85700001,1857.00001
18778,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Frucona KoÅ¡ice as,000 litres,2020.0,31-12-2020,8.0,2.453425873,2453.425873
18779,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Multi Group MFPO,000 litres,2020.0,31-12-2020,8.0,2.400360387,2400.360387
18780,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Vinprom Yambol,000 litres,2020.0,31-12-2020,8.0,2.248426119,2248.4261189999997
18781,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,LVK Vinprom Targovishte AD,000 litres,2020.0,31-12-2020,8.0,2.301160397,2301.1603969999996
18782,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,European Food SA,000 litres,2020.0,31-12-2020,8.0,1.929390633,1929.390633
18783,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Ladoga PG ZAO,000 litres,2020.0,31-12-2020,8.0,1.934140082,1934.1400820000001
18784,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Zakarpatvynprom,000 litres,2020.0,31-12-2020,8.0,1.562618934,1562.618934
18785,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Alef-Vinal Corp,000 litres,2020.0,31-12-2020,8.0,1.30597878,1305.97878
18786,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Zeleny Gai VAT,000 litres,2020.0,31-12-2020,8.0,1.01592999,1015.9299900000001
18787,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Prokupac Beograd ad,000 litres,2020.0,31-12-2020,8.0,0.96940675,969.40675
18788,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Derbentskiy Konyachniy Kombinat OAO,000 litres,2020.0,31-12-2020,8.0,1.213945606,1213.945606
18789,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Petrus TOV,000 litres,2020.0,31-12-2020,8.0,0.39665084,396.65084
18790,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Slaska WytwÃ³rnia WÃ³dek Gatunkowych POLMOS SA,000 litres,2020.0,31-12-2020,8.0,0.253830855,253.830855
18791,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Veda ZAO,000 litres,2020.0,31-12-2020,8.0,0.26357694,263.57694
18792,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Mazowiecka Wytwornia Wodek i Drozdzy Polmos SA Jozefow k/Blonia,000 litres,2020.0,31-12-2020,8.0,0.065307687,65.307687
18793,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Synergya OAO,000 litres,2020.0,31-12-2020,8.0,108.1640406,108164.04060000001
18794,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Private Label,000 litres,2020.0,31-12-2020,8.0,25.1347792,25134.7792
18795,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Others,000 litres,2020.0,31-12-2020,8.0,747.479631,747479.631
18796,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Russian Standard Corp,000 litres,2021.0,31-12-2021,9.0,205.5477258,205547.7258
18797,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Beluga Group PAO,000 litres,2021.0,31-12-2021,9.0,115.8498916,115849.8916
18798,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Stock Spirits Group,000 litres,2021.0,31-12-2021,9.0,98.95707531,98957.07531
18799,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Tatspirtprom OAO,000 litres,2021.0,31-12-2021,9.0,89.17160254,89171.60253999999
18800,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Global Spirits AMG-77 Holding Co,000 litres,2021.0,31-12-2021,9.0,85.99265053,85992.65053
18801,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Status Group OOO,000 litres,2021.0,31-12-2021,9.0,69.94543703,69945.43703
18802,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Pernod Ricard Groupe,000 litres,2021.0,31-12-2021,9.0,69.10584313,69105.84313
18803,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Marie Brizard & Roger International SAS,000 litres,2021.0,31-12-2021,9.0,55.24596347,55245.96347
18804,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Bayadera Holding TOV,000 litres,2021.0,31-12-2021,9.0,47.03940558,47039.40558
18805,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Alkogolnaya Sibirskaya Gruppa OOO,000 litres,2021.0,31-12-2021,9.0,40.97012019,40970.12019
18806,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Nemiroff UVK,000 litres,2021.0,31-12-2021,9.0,39.07562995,39075.62995
18807,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Bashspirt OAO,000 litres,2021.0,31-12-2021,9.0,38.35919094,38359.19094
18808,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Diageo Plc,000 litres,2021.0,31-12-2021,9.0,37.79045195,37790.451949999995
18809,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,GK Kristall-Lefortovo OOO,000 litres,2021.0,31-12-2021,9.0,31.25065103,31250.65103
18810,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Brown-Forman Corp,000 litres,2021.0,31-12-2021,9.0,24.83056869,24830.56869
18811,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Minski Zavod Vinogradnyh Vin ZAO,000 litres,2021.0,31-12-2021,9.0,18.841845,18841.844999999998
18812,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Ladoga Kholdingovaya Kompanya ZAO,000 litres,2021.0,31-12-2021,9.0,16.53294835,16532.948350000002
18813,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Minsk Kristall OAO,000 litres,2021.0,31-12-2021,9.0,15.66240879,15662.408790000001
18814,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Bacardi & Co Ltd,000 litres,2021.0,31-12-2021,9.0,15.63777513,15637.77513
18815,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Glazovsky LVZ OAO,000 litres,2021.0,31-12-2021,9.0,14.83285693,14832.85693
18816,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Olimp Corp,000 litres,2021.0,31-12-2021,9.0,13.19398217,13193.98217
18817,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,SPI Group,000 litres,2021.0,31-12-2021,9.0,12.7694975,12769.4975
18818,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Bulbash Zavod OOO,000 litres,2021.0,31-12-2021,9.0,12.71475245,12714.75245
18819,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Alliance 1892 VKZ OOO,000 litres,2021.0,31-12-2021,9.0,12.53692629,12536.92629
18820,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,SIS Industries OOD,000 litres,2021.0,31-12-2021,9.0,12.30305137,12303.051370000001
18821,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,MV Group,000 litres,2021.0,31-12-2021,9.0,12.2258938,12225.8938
18822,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Granette & StaroreznÃ¡ Distilleries as,000 litres,2021.0,31-12-2021,9.0,12.17948203,12179.482030000001
18823,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,William Grant & Sons Ltd,000 litres,2021.0,31-12-2021,9.0,11.29762757,11297.627569999999
18824,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Vinprom Peshtera AD,000 litres,2021.0,31-12-2021,9.0,10.92102671,10921.02671
18825,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Mast-JÃ¤germeister SE,000 litres,2021.0,31-12-2021,9.0,10.73152215,10731.52215
18826,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Eastern Beverage Company SA,000 litres,2021.0,31-12-2021,9.0,8.795494973,8795.494973
18827,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,St Nicolaus Trade as,000 litres,2021.0,31-12-2021,9.0,8.662813083,8662.813083
18828,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Alexandrion Group Romania SRL,000 litres,2021.0,31-12-2021,9.0,8.023213089,8023.213089000001
18829,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Belalco (Brestsky Likerovodochny Zavod) OAO,000 litres,2021.0,31-12-2021,9.0,7.967205244,7967.205244
18830,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Nemanoff (Grodnensky Likerovodochny Zavod) OAO,000 litres,2021.0,31-12-2021,9.0,7.842499854,7842.499854
18831,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Peter Zwack Consorten AG,000 litres,2021.0,31-12-2021,9.0,7.679370594,7679.370594
18832,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Alvisa SL,000 litres,2021.0,31-12-2021,9.0,7.428646044,7428.646044
18833,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Adventis TOV,000 litres,2021.0,31-12-2021,9.0,7.255999843,7255.999843
18834,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Pridvinye (Vitebsky Likerovodochny Zavod) OAO,000 litres,2021.0,31-12-2021,9.0,7.096885657,7096.885657
18835,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Suntory Holdings Ltd,000 litres,2021.0,31-12-2021,9.0,6.837130375,6837.130375
18836,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Liviko AS,000 litres,2021.0,31-12-2021,9.0,6.129881703,6129.881703
18837,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Prodal '94 SRL,000 litres,2021.0,31-12-2021,9.0,6.102843827,6102.843827
18838,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Soyuzplodimport ZAO,000 litres,2021.0,31-12-2021,9.0,6.085436898,6085.436898
18839,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Amber Group,000 litres,2021.0,31-12-2021,9.0,5.728955669,5728.955669
18840,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Kin Moskovskiy Vinno-Konyachny Zavod OAO,000 litres,2021.0,31-12-2021,9.0,5.678149248,5678.149248000001
18841,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Akvadiv (Malinovshchiznensky Spirtovodochny Zavod COOO),000 litres,2021.0,31-12-2021,9.0,5.166200061,5166.200061
18842,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,RÃ©my Cointreau Group,000 litres,2021.0,31-12-2021,9.0,5.005715774,5005.715773999999
18843,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Gyori LikorgyÃ¡r Zrt,000 litres,2021.0,31-12-2021,9.0,4.998979944,4998.979944000001
18844,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Radamir (Gomelsky Likerovodochny Zavod) OAO,000 litres,2021.0,31-12-2021,9.0,4.954999888,4954.999887999999
18845,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Klimovichsky Likerovodochny Zavod OAO,000 litres,2021.0,31-12-2021,9.0,4.927819837,4927.819837
18846,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Badel 1862 dd,000 litres,2021.0,31-12-2021,9.0,4.900103281,4900.103281
18847,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Usovskie Vinno-konjachnye Podvaly OOO,000 litres,2021.0,31-12-2021,9.0,4.848372393,4848.372393
18848,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Euro Group,000 litres,2021.0,31-12-2021,9.0,4.775711075,4775.711075
18849,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,SI&SI Group doo,000 litres,2021.0,31-12-2021,9.0,4.763713466,4763.713465999999
18850,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Kizlyarskiy Konyachny Zavod GUP,000 litres,2021.0,31-12-2021,9.0,4.585083885,4585.083885
18851,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Polmos Bielsko-Biala SA,000 litres,2021.0,31-12-2021,9.0,4.529801664,4529.801664
18852,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Prodvinalco SA,000 litres,2021.0,31-12-2021,9.0,4.377308295,4377.308295
18853,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Swisslion Takovo doo,000 litres,2021.0,31-12-2021,9.0,4.267342728,4267.342728
18854,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Old Herold sro,000 litres,2021.0,31-12-2021,9.0,4.093410925,4093.4109249999997
18855,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Sordis OOO,000 litres,2021.0,31-12-2021,9.0,3.84731139,3847.3113900000003
18856,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Oetker-Gruppe,000 litres,2021.0,31-12-2021,9.0,3.486508273,3486.508273
18857,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Logos Corp,000 litres,2021.0,31-12-2021,9.0,3.364527996,3364.5279960000003
18858,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Shabo Promyslovo-Torhivelna Kompaniia TOV,000 litres,2021.0,31-12-2021,9.0,3.331527193,3331.527193
18859,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Rubin AD,000 litres,2021.0,31-12-2021,9.0,3.209462752,3209.462752
18860,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,BelVinGroup COOO,000 litres,2021.0,31-12-2021,9.0,3.182240116,3182.240116
18861,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Altia Oyj,000 litres,2021.0,31-12-2021,9.0,2.948484907,2948.484907
18862,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,"Jelinek Group SE, R",000 litres,2021.0,31-12-2021,9.0,2.938909621,2938.9096210000002
18863,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Russkiy VKZ OOO,000 litres,2021.0,31-12-2021,9.0,2.81141658,2811.41658
18864,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,GAS Familia sro,000 litres,2021.0,31-12-2021,9.0,2.7678384,2767.8384
18865,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Izberbashs VKZ ZAO,000 litres,2021.0,31-12-2021,9.0,2.746676937,2746.676937
18866,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Sektkellerei Schloss Wachenheim AG,000 litres,2021.0,31-12-2021,9.0,2.740179015,2740.1790149999997
18867,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Festa Holding AD,000 litres,2021.0,31-12-2021,9.0,2.626319255,2626.319255
18868,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,"Campari Milano SpA, Davide",000 litres,2021.0,31-12-2021,9.0,2.622872206,2622.872206
18869,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Mozyrsky Spirtovodochny Zavod OAO,000 litres,2021.0,31-12-2021,9.0,2.587500048,2587.500048
18870,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Frucona KoÅ¡ice as,000 litres,2021.0,31-12-2021,9.0,2.518420074,2518.4200739999997
18871,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Multi Group MFPO,000 litres,2021.0,31-12-2021,9.0,2.510777047,2510.777047
18872,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Vinprom Yambol,000 litres,2021.0,31-12-2021,9.0,2.303354209,2303.354209
18873,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,LVK Vinprom Targovishte AD,000 litres,2021.0,31-12-2021,9.0,2.296178445,2296.178445
18874,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,European Food SA,000 litres,2021.0,31-12-2021,9.0,2.068630104,2068.630104
18875,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Ladoga PG ZAO,000 litres,2021.0,31-12-2021,9.0,1.968954718,1968.954718
18876,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Zakarpatvynprom,000 litres,2021.0,31-12-2021,9.0,1.595046945,1595.046945
18877,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Alef-Vinal Corp,000 litres,2021.0,31-12-2021,9.0,1.326324975,1326.324975
18878,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Zeleny Gai VAT,000 litres,2021.0,31-12-2021,9.0,1.071745883,1071.745883
18879,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Prokupac Beograd ad,000 litres,2021.0,31-12-2021,9.0,1.038306739,1038.306739
18880,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Derbentskiy Konyachniy Kombinat OAO,000 litres,2021.0,31-12-2021,9.0,0.966010832,966.010832
18881,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Petrus TOV,000 litres,2021.0,31-12-2021,9.0,0.397571155,397.57115500000003
18882,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Slaska WytwÃ³rnia WÃ³dek Gatunkowych POLMOS SA,000 litres,2021.0,31-12-2021,9.0,0.311382872,311.38287199999996
18883,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Veda ZAO,000 litres,2021.0,31-12-2021,9.0,0.217127157,217.12715699999998
18884,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Mazowiecka Wytwornia Wodek i Drozdzy Polmos SA Jozefow k/Blonia,000 litres,2021.0,31-12-2021,9.0,0.072848838,72.848838
18885,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Private Label,000 litres,2021.0,31-12-2021,9.0,23.5477218,23547.721800000003
18886,Eastern Europe,Alcoholic Drinks,Spirits,1.0,Total Volume,Others,000 litres,2021.0,31-12-2021,9.0,735.8230382,735823.0382000001
18887,Asia Pacific,Alcoholic Drinks,Spirits,1.0,Total Volume,Diageo Plc,000 litres,2021.0,31-12-2021,9.0,965.996733,965996.733
18888,Asia Pacific,Alcoholic Drinks,Spirits,1.0,Total Volume,Hite Jinro Co Ltd,000 litres,2021.0,31-12-2021,9.0,648.2333601,648233.3601
18889,Asia Pacific,Alcoholic Drinks,Spirits,1.0,Total Volume,Thai Beverage PCL,000 litres,2021.0,31-12-2021,9.0,604.0603767,604060.3767
18890,Asia Pacific,Alcoholic Drinks,Spirits,1.0,Total Volume,Pernod Ricard Groupe,000 litres,2021.0,31-12-2021,9.0,405.4223558,405422.3558
18891,Asia Pacific,Alcoholic Drinks,Spirits,1.0,Total Volume,Beijing Shunxin Agriculture Co Ltd,000 litres,2021.0,31-12-2021,9.0,350.3794423,350379.4423
18892,Asia Pacific,Alcoholic Drinks,Spirits,1.0,Total Volume,Allied Blenders & Distillers Pvt Ltd,000 litres,2021.0,31-12-2021,9.0,306.3355918,306335.5918
18893,Asia Pacific,Alcoholic Drinks,Spirits,1.0,Total Volume,Lotte Group,000 litres,2021.0,31-12-2021,9.0,272.4915643,272491.56429999997
18894,Asia Pacific,Alcoholic Drinks,Spirits,1.0,Total Volume,Alliance Global Group Inc,000 litres,2021.0,31-12-2021,9.0,240.4480326,240448.0326
18895,Asia Pacific,Alcoholic Drinks,Spirits,1.0,Total Volume,San Miguel Corp,000 litres,2021.0,31-12-2021,9.0,220.8931267,220893.12670000002
18896,Asia Pacific,Alcoholic Drinks,Spirits,1.0,Total Volume,Muhak Co Ltd,000 litres,2021.0,31-12-2021,9.0,197.27145,197271.44999999998
18897,Asia Pacific,Alcoholic Drinks,Spirits,1.0,Total Volume,Sujiu Group,000 litres,2021.0,31-12-2021,9.0,189.392606,189392.606
18898,Asia Pacific,Alcoholic Drinks,Spirits,1.0,Total Volume,Luzhou Lao Jiao Co Ltd,000 litres,2021.0,31-12-2021,9.0,164.952653,164952.653
18899,Asia Pacific,Alcoholic Drinks,Spirits,1.0,Total Volume,Jing Brand Co Ltd,000 litres,2021.0,31-12-2021,9.0,159.1727717,159172.7717
18900,Asia Pacific,Alcoholic Drinks,Spirits,1.0,Total Volume,Tanduay Distillers Inc,000 litres,2021.0,31-12-2021,9.0,144.5551052,144555.10520000002
18901,Asia Pacific,Alcoholic Drinks,Spirits,1.0,Total Volume,Suntory Holdings Ltd,000 litres,2021.0,31-12-2021,9.0,143.7248682,143724.8682
18902,Asia Pacific,Alcoholic Drinks,Spirits,1.0,Total Volume,Sichuan Yibin Wuliangye Distillery Co Ltd,000 litres,2021.0,31-12-2021,9.0,135.333229,135333.229
18903,Asia Pacific,Alcoholic Drinks,Spirits,1.0,Total Volume,Radico Khaitan Ltd,000 litres,2021.0,31-12-2021,9.0,134.6170247,134617.0247
18904,Asia Pacific,Alcoholic Drinks,Spirits,1.0,Total Volume,Takara Holdings Inc,000 litres,2021.0,31-12-2021,9.0,119.9012068,119901.2068
18905,Asia Pacific,Alcoholic Drinks,Spirits,1.0,Total Volume,Capital Wine Group Ltd,000 litres,2021.0,31-12-2021,9.0,111.4547488,111454.7488
18906,Asia Pacific,Alcoholic Drinks,Spirits,1.0,Total Volume,John Distilleries Pvt Ltd,000 litres,2021.0,31-12-2021,9.0,107.9490296,107949.02960000001
18907,Asia Pacific,Alcoholic Drinks,Spirits,1.0,Total Volume,Kumbokju Co Ltd,000 litres,2021.0,31-12-2021,9.0,95.99999964,95999.99964
18908,Asia Pacific,Alcoholic Drinks,Spirits,1.0,Total Volume,Jagatjit Industries Ltd,000 litres,2021.0,31-12-2021,9.0,93.51837781,93518.37781
18909,Asia Pacific,Alcoholic Drinks,Spirits,1.0,Total Volume,Kirishima Corp,000 litres,2021.0,31-12-2021,9.0,89.11094822,89110.94821999999
18910,Asia Pacific,Alcoholic Drinks,Spirits,1.0,Total Volume,Asahi Group Holdings Ltd,000 litres,2021.0,31-12-2021,9.0,85.64611913,85646.11913
18911,Asia Pacific,Alcoholic Drinks,Spirits,1.0,Total Volume,Sanwa Shurui Co Ltd,000 litres,2021.0,31-12-2021,9.0,80.69047153,80690.47153
18912,Asia Pacific,Alcoholic Drinks,Spirits,1.0,Total Volume,Sichuan Jian Nan Chun (Group) Co Ltd,000 litres,2021.0,31-12-2021,9.0,77.99999636,77999.99635999999
