Location,Industry,Edition,Category,Subcategory,Hierarchy_Level,Data_Type,Outlet,Outlet_Hierarchy,Unit,Year_text,Year_date,Volume 
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2007,"Monday, 31 December 2007","12,29078945"
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2008,"Wednesday, 31 December 2008","14,9135136"
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2009,"Thursday, 31 December 2009","16,33218229"
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2010,"Friday, 31 December 2010","17,14666149"
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2011,"Saturday, 31 December 2011","18,20280633"
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2012,"Monday, 31 December 2012","19,65830944"
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2013,"Tuesday, 31 December 2013","19,77821474"
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2014,"Wednesday, 31 December 2014","21,70200915"
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2015,"Thursday, 31 December 2015","22,46705708"
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2016,"Saturday, 31 December 2016","24,33370801"
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2017,"Sunday, 31 December 2017","26,04380866"
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2018,"Monday, 31 December 2018","29,87110124"
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2019,"Tuesday, 31 December 2019","31,92322502"
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2020,"Thursday, 31 December 2020","33,53763189"
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2021,"Friday, 31 December 2021","34,28612351"
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2007,"Monday, 31 December 2007","9,094653162"
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2008,"Wednesday, 31 December 2008","9,858130286"
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2009,"Thursday, 31 December 2009","10,26184619"
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2010,"Friday, 31 December 2010","10,54303207"
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2011,"Saturday, 31 December 2011","14,41132199"
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2012,"Monday, 31 December 2012","14,40353104"
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2013,"Tuesday, 31 December 2013","13,86587703"
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2014,"Wednesday, 31 December 2014","14,20159989"
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2015,"Thursday, 31 December 2015","18,17244748"
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2016,"Saturday, 31 December 2016","18,8346294"
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2017,"Sunday, 31 December 2017","18,77052504"
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2018,"Monday, 31 December 2018","19,1221576"
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2019,"Tuesday, 31 December 2019","19,13808787"
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2020,"Thursday, 31 December 2020","19,63378267"
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2021,"Friday, 31 December 2021","20,49667495"
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2007,"Monday, 31 December 2007","34,22556776"
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2008,"Wednesday, 31 December 2008","33,93185255"
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2009,"Thursday, 31 December 2009","33,30810656"
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2010,"Friday, 31 December 2010","33,19939896"
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2011,"Saturday, 31 December 2011","32,73226698"
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2012,"Monday, 31 December 2012","33,76519907"
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2013,"Tuesday, 31 December 2013","35,93702245"
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2014,"Wednesday, 31 December 2014","38,51339926"
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2015,"Thursday, 31 December 2015","41,99836021"
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2016,"Saturday, 31 December 2016","42,971179"
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2017,"Sunday, 31 December 2017","43,38951568"
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2018,"Monday, 31 December 2018","43,94554451"
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2019,"Tuesday, 31 December 2019","43,86558106"
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2020,"Thursday, 31 December 2020","44,91945635"
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2021,"Friday, 31 December 2021","47,34407647"
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2007,"Monday, 31 December 2007","2,754345725"
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2008,"Wednesday, 31 December 2008","2,760065902"
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2009,"Thursday, 31 December 2009","2,882396519"
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2010,"Friday, 31 December 2010","3,119971906"
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2011,"Saturday, 31 December 2011","3,437971275"
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2012,"Monday, 31 December 2012","3,43623855"
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2013,"Tuesday, 31 December 2013","3,405608998"
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2014,"Wednesday, 31 December 2014","3,246010103"
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2015,"Thursday, 31 December 2015","3,170140321"
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2016,"Saturday, 31 December 2016","3,128961779"
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2017,"Sunday, 31 December 2017","3,173619155"
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2018,"Monday, 31 December 2018","3,26518855"
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2019,"Tuesday, 31 December 2019","3,297487908"
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2020,"Thursday, 31 December 2020","3,374930048"
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2021,"Friday, 31 December 2021","3,485553422"
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2007,"Monday, 31 December 2007","231,5407641"
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2008,"Wednesday, 31 December 2008","244,0035933"
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2009,"Thursday, 31 December 2009","256,6542951"
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2010,"Friday, 31 December 2010","307,3616017"
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2011,"Saturday, 31 December 2011","356,1341194"
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2012,"Monday, 31 December 2012","405,1204022"
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2013,"Tuesday, 31 December 2013","461,9288936"
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2014,"Wednesday, 31 December 2014","512,9896582"
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2015,"Thursday, 31 December 2015","557,7871374"
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2016,"Saturday, 31 December 2016","607,2107419"
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2017,"Sunday, 31 December 2017","554,419627"
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2018,"Monday, 31 December 2018","523,9951899"
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2019,"Tuesday, 31 December 2019","498,0206818"
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2020,"Thursday, 31 December 2020","481,3348764"
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2021,"Friday, 31 December 2021","530,4445505"
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2007,"Monday, 31 December 2007","1,475155253"
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2008,"Wednesday, 31 December 2008","3,016910931"
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2009,"Thursday, 31 December 2009","4,425132557"
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2010,"Friday, 31 December 2010","5,407438176"
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2011,"Saturday, 31 December 2011","6,860549793"
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2012,"Monday, 31 December 2012","8,498502845"
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2013,"Tuesday, 31 December 2013","8,071608436"
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2014,"Wednesday, 31 December 2014","9,345295094"
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2015,"Thursday, 31 December 2015","9,727139199"
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2016,"Saturday, 31 December 2016","10,0957872"
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2017,"Sunday, 31 December 2017","9,982685794"
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2018,"Monday, 31 December 2018","9,908129231"
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2019,"Tuesday, 31 December 2019","10,02339217"
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2020,"Thursday, 31 December 2020","10,68034486"
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2021,"Friday, 31 December 2021","11,26827073"
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2007,"Monday, 31 December 2007","336,9415748"
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2008,"Wednesday, 31 December 2008","356,3651558"
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2009,"Thursday, 31 December 2009","379,649085"
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2010,"Friday, 31 December 2010","402,3314937"
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2011,"Saturday, 31 December 2011","415,3164847"
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2012,"Monday, 31 December 2012","454,2161602"
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2013,"Tuesday, 31 December 2013","465,0754258"
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2014,"Wednesday, 31 December 2014","503,0246574"
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2015,"Thursday, 31 December 2015","505,6629059"
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2016,"Saturday, 31 December 2016","518,6394183"
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2017,"Sunday, 31 December 2017","544,5667266"
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2018,"Monday, 31 December 2018","607,0325961"
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2019,"Tuesday, 31 December 2019","663,3311206"
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2020,"Thursday, 31 December 2020","676,7664485"
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2021,"Friday, 31 December 2021","692,874888"
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2007,"Monday, 31 December 2007","272,1079079"
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2008,"Wednesday, 31 December 2008","284,3377425"
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2009,"Thursday, 31 December 2009","302,2617127"
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2010,"Friday, 31 December 2010","297,0423078"
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2011,"Saturday, 31 December 2011","415,6278586"
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2012,"Monday, 31 December 2012","436,3144717"
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2013,"Tuesday, 31 December 2013","426,0112633"
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2014,"Wednesday, 31 December 2014","449,9861307"
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2015,"Thursday, 31 December 2015","571,7189304"
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2016,"Saturday, 31 December 2016","594,600851"
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2017,"Sunday, 31 December 2017","604,7833516"
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2018,"Monday, 31 December 2018","631,1617738"
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2019,"Tuesday, 31 December 2019","649,6173334"
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2020,"Thursday, 31 December 2020","673,5177081"
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2021,"Friday, 31 December 2021","679,3663289"
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2007,"Monday, 31 December 2007","220,4745605"
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2008,"Wednesday, 31 December 2008","231,4688544"
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2009,"Thursday, 31 December 2009","250,264074"
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2010,"Friday, 31 December 2010","351,5811764"
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2011,"Saturday, 31 December 2011","392,4704561"
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2012,"Monday, 31 December 2012","401,525583"
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2013,"Tuesday, 31 December 2013","448,2054788"
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2014,"Wednesday, 31 December 2014","462,8935144"
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2015,"Thursday, 31 December 2015","482,855702"
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2016,"Saturday, 31 December 2016","510,5802123"
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2017,"Sunday, 31 December 2017","555,6057134"
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2018,"Monday, 31 December 2018","589,1526971"
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2019,"Tuesday, 31 December 2019","616,6794443"
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2020,"Thursday, 31 December 2020","635,256836"
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2021,"Friday, 31 December 2021","669,4257335"
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2007,"Monday, 31 December 2007","9,00513886"
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2008,"Wednesday, 31 December 2008","9,618289061"
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2009,"Thursday, 31 December 2009","10,05258196"
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2010,"Friday, 31 December 2010","11,5450019"
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2011,"Saturday, 31 December 2011","12,26086663"
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2012,"Monday, 31 December 2012","11,9170302"
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2013,"Tuesday, 31 December 2013","11,24662421"
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2014,"Wednesday, 31 December 2014","10,7590206"
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2015,"Thursday, 31 December 2015","10,29823529"
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2016,"Saturday, 31 December 2016","10,44464599"
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2017,"Sunday, 31 December 2017","10,54072653"
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2018,"Monday, 31 December 2018","10,55309551"
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2019,"Tuesday, 31 December 2019","10,40134625"
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2020,"Thursday, 31 December 2020","10,10647212"
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2021,"Friday, 31 December 2021","10,07189781"
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Internet Retailing,2,million litres,2007,"Monday, 31 December 2007","80,73124738"
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Internet Retailing,2,million litres,2008,"Wednesday, 31 December 2008","85,84529316"
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Internet Retailing,2,million litres,2009,"Thursday, 31 December 2009","85,55583513"
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Internet Retailing,2,million litres,2010,"Friday, 31 December 2010","84,57831483"
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Internet Retailing,2,million litres,2011,"Saturday, 31 December 2011","88,43205979"
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Internet Retailing,2,million litres,2012,"Monday, 31 December 2012","92,98015367"
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Internet Retailing,2,million litres,2013,"Tuesday, 31 December 2013","99,76084292"
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Internet Retailing,2,million litres,2014,"Wednesday, 31 December 2014","104,5319349"
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Internet Retailing,2,million litres,2015,"Thursday, 31 December 2015","185,2192712"
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Internet Retailing,2,million litres,2016,"Saturday, 31 December 2016","322,1643568"
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Internet Retailing,2,million litres,2017,"Sunday, 31 December 2017","382,8134507"
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Internet Retailing,2,million litres,2018,"Monday, 31 December 2018","632,2690977"
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Internet Retailing,2,million litres,2019,"Tuesday, 31 December 2019","946,6231248"
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Internet Retailing,2,million litres,2020,"Thursday, 31 December 2020","1181,764465"
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Internet Retailing,2,million litres,2021,"Friday, 31 December 2021","1376,805238"
2,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Internet Retailing,2,million litres,2013,"Tuesday, 31 December 2013","4,715367621"
2,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Internet Retailing,2,million litres,2014,"Wednesday, 31 December 2014","10,30225033"
2,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Internet Retailing,2,million litres,2015,"Thursday, 31 December 2015","14,64405446"
2,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Internet Retailing,2,million litres,2016,"Saturday, 31 December 2016","18,22035606"
2,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Internet Retailing,2,million litres,2017,"Sunday, 31 December 2017","36,91842635"
2,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Internet Retailing,2,million litres,2018,"Monday, 31 December 2018","44,06189962"
2,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Internet Retailing,2,million litres,2019,"Tuesday, 31 December 2019","50,02460624"
2,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Internet Retailing,2,million litres,2020,"Thursday, 31 December 2020","57,02173214"
2,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Internet Retailing,2,million litres,2021,"Friday, 31 December 2021","64,79074793"
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Internet Retailing,2,million litres,2007,"Monday, 31 December 2007","2,074978061"
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Internet Retailing,2,million litres,2008,"Wednesday, 31 December 2008","2,190588528"
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Internet Retailing,2,million litres,2009,"Thursday, 31 December 2009","2,250602219"
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Internet Retailing,2,million litres,2010,"Friday, 31 December 2010","7,610624471"
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Internet Retailing,2,million litres,2011,"Saturday, 31 December 2011","8,51963064"
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Internet Retailing,2,million litres,2012,"Monday, 31 December 2012","8,79776072"
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Internet Retailing,2,million litres,2013,"Tuesday, 31 December 2013","12,75932333"
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Internet Retailing,2,million litres,2014,"Wednesday, 31 December 2014","14,47417932"
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Internet Retailing,2,million litres,2015,"Thursday, 31 December 2015","18,36471388"
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Internet Retailing,2,million litres,2016,"Saturday, 31 December 2016","22,59414798"
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Internet Retailing,2,million litres,2017,"Sunday, 31 December 2017","25,12787836"
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Internet Retailing,2,million litres,2018,"Monday, 31 December 2018","25,06108072"
